id,user,movie,rating
5032_3591,5032,3591,3
5464_926,5464,926,4
3618_3478,3618,3478,3
4894_1291,4894,1291,3
5961_2101,5961,2101,2
4655_1172,4655,1172,4
5996_1620,5996,1620,3
4304_305,4304,305,1
5978_1644,5978,1644,1
4837_2150,4837,2150,2
3724_248,3724,248,3
4140_836,4140,836,3
5359_2108,5359,2108,4
6023_2807,6023,2807,2
2986_2144,2986,2144,3
2845_1266,2845,1266,4
3683_21,3683,21,4
5852_508,5852,508,3
4532_2302,4532,2302,4
2957_589,2957,589,5
4482_1758,4482,1758,5
2844_288,2844,288,1
3675_1217,3675,1217,4
4213_1077,4213,1077,4
5099_736,5099,736,4
5466_2599,5466,2599,4
5677_349,5677,349,3
5886_2802,5886,2802,3
4362_589,4362,589,4
4265_1380,4265,1380,3
5720_1918,5720,1918,1
3458_2369,3458,2369,3
4287_3768,4287,3768,3
3539_1191,3539,1191,4
5976_1090,5976,1090,2
3713_1381,3713,1381,1
5603_1230,5603,1230,5
5680_707,5680,707,4
5824_382,5824,382,1
3801_1996,3801,1996,5
5954_2628,5954,2628,1
5720_3257,5720,3257,2
3822_2289,3822,2289,4
5497_1259,5497,1259,5
3824_1252,3824,1252,4
4326_150,4326,150,4
3558_1876,3558,1876,3
2999_2051,2999,2051,2
3210_2976,3210,2976,5
5433_173,5433,173,1
4271_2498,4271,2498,1
3182_3426,3182,3426,2
5989_2628,5989,2628,4
3830_570,3830,570,5
5035_3760,5035,3760,2
4621_952,4621,952,4
4867_224,4867,224,3
4238_3773,4238,3773,2
3913_3253,3913,3253,3
5114_1920,5114,1920,3
3412_1214,3412,1214,5
4508_507,4508,507,4
4558_923,4558,923,5
3717_1476,3717,1476,4
5749_3265,5749,3265,5
3709_296,3709,296,5
3401_2121,3401,2121,1
5029_524,5029,524,4
4427_1097,4427,1097,1
3713_3481,3713,3481,4
5992_2712,5992,2712,4
5845_2908,5845,2908,4
5623_1136,5623,1136,5
5230_1198,5230,1198,4
4675_1306,4675,1306,4
4415_1196,4415,1196,5
3569_1059,3569,1059,3
4071_2921,4071,2921,5
3878_2599,3878,2599,5
4575_370,4575,370,5
3695_1617,3695,1617,4
5595_2628,5595,2628,2
4263_1230,4263,1230,5
3182_36,3182,36,4
4732_1234,4732,1234,4
5712_353,5712,353,4
5335_3072,5335,3072,5
4271_480,4271,480,3
5582_3096,5582,3096,5
3983_2710,3983,2710,2
4072_541,4072,541,5
5650_327,5650,327,1
4169_1341,4169,1341,3
5146_3760,5146,3760,3
5815_377,5815,377,4
3934_798,3934,798,2
4032_2571,4032,2571,5
3727_2990,3727,2990,3
4643_1175,4643,1175,4
4310_1027,4310,1027,4
3557_2134,3557,2134,4
4506_1226,4506,1226,4
3470_829,3470,829,1
4053_2302,4053,2302,3
4044_2485,4044,2485,4
4386_1272,4386,1272,4
3806_1994,3806,1994,5
3971_1753,3971,1753,5
3391_3034,3391,3034,3
4731_1240,4731,1240,5
3773_1952,3773,1952,1
5614_256,5614,256,2
5556_2859,5556,2859,3
4981_1273,4981,1273,4
3900_2416,3900,2416,1
5722_3608,5722,3608,4
4102_2525,4102,2525,2
5636_3422,5636,3422,3
4433_950,4433,950,4
5306_2273,5306,2273,4
3120_2490,3120,2490,3
5539_1729,5539,1729,4
3884_2143,3884,2143,3
4815_2105,4815,2105,5
3128_593,3128,593,4
3829_2724,3829,2724,2
4673_2617,4673,2617,2
4796_1031,4796,1031,2
4194_2297,4194,2297,3
5886_861,5886,861,4
3618_1136,3618,1136,3
3380_1387,3380,1387,4
4737_1264,4737,1264,4
4829_1912,4829,1912,3
3858_2123,3858,2123,3
3217_265,3217,265,3
4663_2243,4663,2243,3
5717_1274,5717,1274,3
3499_1205,3499,1205,4
3032_1752,3032,1752,5
2913_1277,2913,1277,4
4855_2699,4855,2699,3
4426_3039,4426,3039,3
4208_497,4208,497,5
4511_3623,4511,3623,5
5689_337,5689,337,3
3859_2322,3859,2322,3
3626_2448,3626,2448,3
2865_3555,2865,3555,4
4473_3420,4473,3420,3
5312_3525,5312,3525,4
4827_3384,4827,3384,3
5437_3701,5437,3701,3
2793_1884,2793,1884,4
5848_1172,5848,1172,4
4524_442,4524,442,3
5046_448,5046,448,5
3380_2932,3380,2932,3
5817_2881,5817,2881,5
3685_3327,3685,3327,4
5996_524,5996,524,3
3912_924,3912,924,3
3771_70,3771,70,4
3216_1372,3216,1372,2
4973_1198,4973,1198,4
3434_1573,3434,1573,1
3243_2791,3243,2791,5
4808_3152,4808,3152,4
3596_290,3596,290,4
3929_3068,3929,3068,3
5180_1222,5180,1222,5
2840_3253,2840,3253,3
4320_1196,4320,1196,5
4738_924,4738,924,5
3489_3688,3489,3688,1
5268_85,5268,85,4
4401_3435,4401,3435,5
3592_2126,3592,2126,3
3067_337,3067,337,4
2907_2135,2907,2135,2
3029_1375,3029,1375,3
2824_3515,2824,3515,4
3808_3704,3808,3704,4
5204_32,5204,32,5
3620_1379,3620,1379,4
6035_766,6035,766,4
5749_1648,5749,1648,5
5826_2712,5826,2712,5
4150_1457,4150,1457,3
3366_1036,3366,1036,4
3125_223,3125,223,4
3340_2881,3340,2881,4
2990_1203,2990,1203,5
5490_1610,5490,1610,5
3087_780,3087,780,5
3585_1957,3585,1957,5
6011_2916,6011,2916,5
3968_2028,3968,2028,5
3999_2427,3999,2427,2
5047_1580,5047,1580,3
5752_549,5752,549,3
3629_1950,3629,1950,5
4277_3660,4277,3660,4
4673_3095,4673,3095,4
3898_3653,3898,3653,3
4285_1016,4285,1016,3
4219_316,4219,316,4
3054_766,3054,766,4
3600_47,3600,47,5
5233_3185,5233,3185,2
4543_1981,4543,1981,3
5795_1269,5795,1269,4
3438_3409,3438,3409,4
3878_2455,3878,2455,4
5039_931,5039,931,3
3839_1997,3839,1997,2
5302_1367,5302,1367,4
4344_1678,4344,1678,2
5217_3006,5217,3006,3
5087_2302,5087,2302,4
3615_296,3615,296,4
2895_2739,2895,2739,5
3044_319,3044,319,4
3127_440,3127,440,3
6016_2145,6016,2145,2
3067_1732,3067,1732,3
3346_1252,3346,1252,5
4845_1441,4845,1441,4
3046_2710,3046,2710,5
4382_653,4382,653,3
4277_1176,4277,1176,4
3509_223,3509,223,3
5236_62,5236,62,4
3410_2375,3410,2375,2
3069_356,3069,356,5
4488_2412,4488,2412,2
3808_1993,3808,1993,1
5345_2001,5345,2001,3
4797_1689,4797,1689,5
5260_1211,5260,1211,5
3586_3196,3586,3196,4
5026_905,5026,905,5
3855_1037,3855,1037,2
3756_2006,3756,2006,4
4064_1608,4064,1608,3
4626_293,4626,293,5
4425_919,4425,919,5
3328_2529,3328,2529,5
3182_673,3182,673,1
3487_3618,3487,3618,4
4482_2822,4482,2822,5
3476_1302,3476,1302,1
4653_954,4653,954,4
4344_2784,4344,2784,4
5920_1954,5920,1954,4
3112_1086,3112,1086,4
2820_1913,2820,1913,4
4748_1036,4748,1036,5
3884_1658,3884,1658,2
4738_2944,4738,2944,3
3329_111,3329,111,3
3967_3753,3967,3753,1
3096_1527,3096,1527,3
3792_457,3792,457,5
5601_593,5601,593,3
5910_1968,5910,1968,3
5376_3016,5376,3016,3
5516_2490,5516,2490,1
3382_1580,3382,1580,3
4064_1998,4064,1998,1
3852_1950,3852,1950,5
4815_2015,4815,2015,3
3732_914,3732,914,5
4001_1970,4001,1970,1
5504_2139,5504,2139,5
3087_3763,3087,3763,4
4609_2146,4609,2146,3
4618_1206,4618,1206,4
3380_3011,3380,3011,3
5108_1035,5108,1035,5
2793_1729,2793,1729,5
3201_1942,3201,1942,5
3569_2135,3569,2135,4
4283_955,4283,955,5
3070_1276,3070,1276,4
5678_3256,5678,3256,3
4444_2541,4444,2541,2
4408_936,4408,936,4
3140_329,3140,329,4
3994_1883,3994,1883,3
2831_1193,2831,1193,5
3503_3763,3503,3763,4
3653_3699,3653,3699,4
4447_3451,4447,3451,3
3698_2719,3698,2719,2
5826_1307,5826,1307,3
4303_3424,4303,3424,3
4928_1409,4928,1409,2
3677_1215,3677,1215,3
3513_3157,3513,3157,3
2790_1214,2790,1214,4
3613_145,3613,145,3
5396_32,5396,32,4
6016_3448,6016,3448,3
3182_1215,3182,1215,4
4694_3634,4694,3634,5
4386_2517,4386,2517,4
4962_2340,4962,2340,4
5755_3168,5755,3168,3
4083_539,4083,539,4
5256_1552,5256,1552,4
4141_2699,4141,2699,3
5522_2987,5522,2987,5
4440_1208,4440,1208,4
3312_3740,3312,3740,2
2960_1089,2960,1089,4
5636_3683,5636,3683,4
4784_2144,4784,2144,4
5232_2808,5232,2808,1
3209_465,3209,465,1
5625_2352,5625,2352,4
5837_39,5837,39,4
4297_2858,4297,2858,5
5738_1214,5738,1214,4
3540_3791,3540,3791,4
3727_1343,3727,1343,4
5880_1200,5880,1200,5
3630_39,3630,39,3
5289_3359,5289,3359,4
4053_2640,4053,2640,4
5042_253,5042,253,3
5078_1372,5078,1372,4
4888_3545,4888,3545,5
3469_2762,3469,2762,5
2918_296,2918,296,5
4380_2329,4380,2329,3
5428_1476,5428,1476,3
3590_3386,3590,3386,4
5599_3257,5599,3257,3
5375_1028,5375,1028,4
2806_2729,2806,2729,3
5501_231,5501,231,4
5746_1954,5746,1954,3
3498_318,3498,318,5
4087_2976,4087,2976,5
5996_3114,5996,3114,5
5015_969,5015,969,5
3504_1968,3504,1968,2
4048_316,4048,316,3
5788_2148,5788,2148,3
3626_2352,3626,2352,3
5434_222,5434,222,3
4362_1260,4362,1260,5
4104_2628,4104,2628,4
4243_380,4243,380,5
5605_918,5605,918,2
3670_835,3670,835,4
3683_3361,3683,3361,4
3483_2618,3483,2618,4
5795_1186,5795,1186,5
5788_1456,5788,1456,1
3993_1972,3993,1972,3
3191_420,3191,420,3
3992_1676,3992,1676,4
5569_2915,5569,2915,3
3713_380,3713,380,3
3618_2173,3618,2173,3
5730_2763,5730,2763,5
2818_2706,2818,2706,1
3626_539,3626,539,4
5990_2531,5990,2531,3
3643_1569,3643,1569,3
3778_3671,3778,3671,4
5811_2194,5811,2194,4
5722_2863,5722,2863,5
3934_2694,3934,2694,2
3873_1203,3873,1203,5
3547_1414,3547,1414,1
4387_1617,4387,1617,4
5046_327,5046,327,1
5265_1199,5265,1199,4
3690_153,3690,153,4
5074_1934,5074,1934,5
5306_2723,5306,2723,3
5186_2314,5186,2314,1
4115_2311,4115,2311,5
4939_2407,4939,2407,3
4771_45,4771,45,4
5074_3703,5074,3703,5
3503_208,3503,208,1
4425_2105,4425,2105,3
5198_3160,5198,3160,4
5843_2065,5843,2065,4
5854_165,5854,165,4
4420_2937,4420,2937,5
4732_2580,4732,2580,4
4973_1185,4973,1185,3
4844_588,4844,588,4
5192_1235,5192,1235,5
2881_2355,2881,2355,5
2825_1885,2825,1885,3
4344_2692,4344,2692,1
2946_22,2946,22,3
2848_1029,2848,1029,3
3825_2617,3825,2617,3
4425_2002,4425,2002,3
5111_1678,5111,1678,5
4932_2952,4932,2952,3
4448_3752,4448,3752,4
5136_3347,5136,3347,4
5097_3052,5097,3052,3
4213_71,4213,71,4
5832_3536,5832,3536,4
3367_1179,3367,1179,5
5953_3476,5953,3476,4
3408_2571,3408,2571,4
5244_736,5244,736,5
2952_34,2952,34,5
5868_1545,5868,1545,5
5367_2123,5367,2123,1
5339_551,5339,551,5
5753_2160,5753,2160,5
2876_648,2876,648,3
4966_2571,4966,2571,4
4048_1582,4048,1582,4
2812_2193,2812,2193,4
2991_2660,2991,2660,2
2994_1604,2994,1604,3
4594_1291,4594,1291,4
4950_1270,4950,1270,4
3579_3877,3579,3877,3
5077_16,5077,16,3
5436_1580,5436,1580,3
4162_647,4162,647,4
4957_471,4957,471,3
4408_2003,4408,2003,2
3171_3747,3171,3747,5
3546_1264,3546,1264,4
5917_3524,5917,3524,3
2990_417,2990,417,2
5019_527,5019,527,4
3454_2424,3454,2424,3
3758_110,3758,110,4
5706_2700,5706,2700,3
4951_1234,4951,1234,4
5422_2424,5422,2424,3
3053_908,3053,908,4
5367_3441,5367,3441,2
4802_1909,4802,1909,4
5776_32,5776,32,4
3651_3654,3651,3654,5
5300_1279,5300,1279,5
5857_919,5857,919,5
5972_2396,5972,2396,5
5525_2081,5525,2081,4
4829_2716,4829,2716,4
5345_1541,5345,1541,5
3768_1221,3768,1221,4
3580_377,3580,377,3
4139_527,4139,527,5
4473_2600,4473,2600,4
5522_345,5522,345,3
3093_3044,3093,3044,5
5378_2734,5378,2734,4
5627_2863,5627,2863,2
4089_3176,4089,3176,3
5452_218,5452,218,3
5831_990,5831,990,2
4552_185,4552,185,3
3557_2987,3557,2987,5
4344_14,4344,14,4
3930_594,3930,594,4
5463_1415,5463,1415,4
5038_3324,5038,3324,1
5614_1,5614,1,4
5620_2000,5620,2000,4
4026_1092,4026,1092,3
5426_3646,5426,3646,4
3603_3471,3603,3471,1
5623_1500,5623,1500,4
5305_1063,5305,1063,5
4855_1569,4855,1569,2
4697_2054,4697,2054,4
4791_2915,4791,2915,3
5707_1148,5707,1148,5
4104_924,4104,924,3
3908_347,3908,347,2
3367_1247,3367,1247,5
5965_3203,5965,3203,2
5722_410,5722,410,4
4096_1304,4096,1304,5
3661_2160,3661,2160,3
5955_3070,5955,3070,5
3087_1079,3087,1079,5
3940_2819,3940,2819,3
3585_800,3585,800,3
4028_2951,4028,2951,1
4663_3698,4663,3698,3
4053_6,4053,6,4
5236_1676,5236,1676,3
4790_29,4790,29,4
5028_2078,5028,2078,4
4386_3525,4386,3525,3
5275_3701,5275,3701,3
6028_861,6028,861,4
5643_3334,5643,3334,4
5239_1186,5239,1186,4
5758_474,5758,474,5
3201_1953,3201,1953,5
5059_2916,5059,2916,3
3610_1689,3610,1689,3
4931_2490,4931,2490,5
4823_2746,4823,2746,3
3945_1663,3945,1663,3
3594_3034,3594,3034,2
4260_2291,4260,2291,3
5776_2712,5776,2712,4
5603_1218,5603,1218,1
3769_2469,3769,2469,4
3763_6,3763,6,3
4922_2581,4922,2581,4
3457_2288,3457,2288,4
3235_2683,3235,2683,5
3841_1302,3841,1302,2
4250_2822,4250,2822,5
5786_1500,5786,1500,4
2996_990,2996,990,2
5578_2598,5578,2598,2
4786_1688,4786,1688,3
4447_1083,4447,1083,3
4675_647,4675,647,4
4555_2125,4555,2125,5
5387_1240,5387,1240,5
4281_3448,4281,3448,4
3007_1356,3007,1356,5
5501_2720,5501,2720,1
4156_786,4156,786,5
4094_1,4094,1,5
4428_1278,4428,1278,5
3841_1717,3841,1717,2
5371_553,5371,553,3
5053_1687,5053,1687,2
3110_1237,3110,1237,4
4331_2647,4331,2647,2
3507_3396,3507,3396,4
4932_3424,4932,3424,4
4578_3169,4578,3169,4
2840_420,2840,420,2
5627_2985,5627,2985,3
5832_2908,5832,2908,4
5444_3238,5444,3238,2
4049_2662,4049,2662,5
3209_502,3209,502,1
5074_1251,5074,1251,4
3945_353,3945,353,1
2903_1097,2903,1097,5
4302_2750,4302,2750,4
4341_1693,4341,1693,4
4476_2661,4476,2661,2
5568_2291,5568,2291,4
5686_2651,5686,2651,1
3625_2395,3625,2395,3
5428_2297,5428,2297,4
3489_1663,3489,1663,2
5702_2291,5702,2291,4
3763_377,3763,377,5
3410_32,3410,32,4
3512_161,3512,161,4
5539_1247,5539,1247,5
4381_2918,4381,2918,3
5684_1641,5684,1641,2
4403_2916,4403,2916,4
3497_2713,3497,2713,2
3173_1215,3173,1215,5
3985_1596,3985,1596,4
2840_3444,2840,3444,3
3505_1267,3505,1267,5
5113_1124,5113,1124,2
5728_2622,5728,2622,5
3312_595,3312,595,2
5005_2100,5005,2100,3
5538_1307,5538,1307,3
3410_2135,3410,2135,3
4408_1245,4408,1245,3
4791_1674,4791,1674,4
5512_1,5512,1,5
3114_562,3114,562,4
4796_2100,4796,2100,4
2793_2080,2793,2080,5
4073_1792,4073,1792,3
4981_125,4981,125,4
4541_2791,4541,2791,5
3829_904,3829,904,5
4089_2942,4089,2942,3
5841_2988,5841,2988,4
5763_1904,5763,1904,2
4979_750,4979,750,5
3768_111,3768,111,5
4510_1459,4510,1459,3
4595_2987,4595,2987,4
5020_940,5020,940,4
3115_2628,3115,2628,3
3874_2668,3874,2668,2
5942_1221,5942,1221,5
5886_215,5886,215,3
4644_3163,4644,3163,2
4409_441,4409,441,3
3216_1730,3216,1730,4
3011_1285,3011,1285,5
5344_1132,5344,1132,4
3054_223,3054,223,3
5553_2915,5553,2915,3
3204_2946,3204,2946,4
3339_3448,3339,3448,4
5404_2324,5404,2324,5
3673_2973,3673,2973,4
5809_592,5809,592,3
5470_3163,5470,3163,5
3705_2642,3705,2642,2
3196_543,3196,543,3
5493_1049,5493,1049,2
3410_2243,3410,2243,2
2978_2762,2978,2762,4
3836_1876,3836,1876,3
5454_1193,5454,1193,5
3371_1300,3371,1300,5
2978_3168,2978,3168,4
3478_2936,3478,2936,2
6002_2863,6002,2863,3
4729_2858,4729,2858,4
4946_964,4946,964,3
4086_2096,4086,2096,5
5942_555,5942,555,4
3626_1408,3626,1408,3
5468_1554,5468,1554,5
3403_2997,3403,2997,4
5256_281,5256,281,3
2907_2991,2907,2991,2
3712_1198,3712,1198,5
5837_3173,5837,3173,4
4295_2253,4295,2253,2
3951_1566,3951,1566,3
4447_3284,4447,3284,5
5072_1079,5072,1079,5
3410_206,3410,206,2
5710_110,5710,110,4
5367_1290,5367,1290,3
3678_379,3678,379,2
5420_2078,5420,2078,3
5954_1019,5954,1019,5
4870_1608,4870,1608,3
4654_1304,4654,1304,5
5895_3521,5895,3521,3
5327_653,5327,653,3
4898_1263,4898,1263,5
2916_2439,2916,2439,5
4952_1357,4952,1357,3
4566_1919,4566,1919,4
3823_2568,3823,2568,3
4951_750,4951,750,5
4140_1690,4140,1690,3
3539_1196,3539,1196,5
3706_1663,3706,1663,5
3308_3431,3308,3431,1
3917_1783,3917,1783,4
5831_951,5831,951,4
5124_2997,5124,2997,4
3771_610,3771,610,2
4167_1884,4167,1884,5
3007_550,3007,550,4
3507_1254,3507,1254,4
2793_1704,2793,1704,5
4543_2081,4543,2081,5
5831_1179,5831,1179,4
3569_3263,3569,3263,1
3778_1390,3778,1390,2
4300_2081,4300,2081,4
4337_3196,4337,3196,4
2829_253,2829,253,2
3833_440,3833,440,3
4096_1225,4096,1225,3
5336_2322,5336,2322,3
5754_372,5754,372,3
3318_1358,3318,1358,4
5621_1097,5621,1097,3
5878_1377,5878,1377,3
3796_344,3796,344,2
4257_2688,4257,2688,4
4227_609,4227,609,1
2968_2291,2968,2291,4
5604_1281,5604,1281,5
3885_3448,3885,3448,3
5636_493,5636,493,4
5709_1101,5709,1101,3
3489_1297,3489,1297,4
5511_1394,5511,1394,4
5634_708,5634,708,4
2997_1225,2997,1225,5
3878_1544,3878,1544,4
5916_3201,5916,3201,1
3564_32,3564,32,4
6007_1219,6007,1219,3
3916_1425,3916,1425,3
4828_3257,4828,3257,3
4183_2194,4183,2194,4
4497_3706,4497,3706,3
4964_3418,4964,3418,3
3304_968,3304,968,3
4957_1381,4957,1381,2
3503_2324,3503,2324,4
4906_2243,4906,2243,4
2878_1271,2878,1271,4
3134_3238,3134,3238,4
4803_832,4803,832,5
5739_1197,5739,1197,1
5550_2023,5550,2023,4
4118_1912,4118,1912,4
4769_2572,4769,2572,3
4407_1438,4407,1438,1
4207_913,4207,913,5
3580_2881,3580,2881,3
4169_946,4169,946,5
3087_1358,3087,1358,5
4725_76,4725,76,1
4354_2661,4354,2661,5
5412_1801,5412,1801,3
3044_86,3044,86,4
4194_1080,4194,1080,5
3311_2399,3311,2399,2
3931_954,3931,954,4
5882_1097,5882,1097,3
4352_2012,4352,2012,4
5032_3698,5032,3698,3
5433_3087,5433,3087,2
3752_82,3752,82,3
5200_1374,5200,1374,4
4886_2759,4886,2759,4
3770_1966,3770,1966,4
5492_2571,5492,2571,5
5576_349,5576,349,5
3823_1884,3823,1884,3
5823_1376,5823,1376,3
3173_29,3173,29,4
5159_3555,5159,3555,4
3417_2289,3417,2289,4
5908_2403,5908,2403,3
4007_539,4007,539,3
5806_3094,5806,3094,4
3604_551,3604,551,3
3810_2858,3810,2858,5
5536_1095,5536,1095,4
4578_3359,4578,3359,3
5289_265,5289,265,5
5788_1345,5788,1345,5
4785_3489,4785,3489,3
3696_2396,3696,2396,5
2814_2734,2814,2734,4
3930_3066,3930,3066,4
4123_2428,4123,2428,3
4502_1732,4502,1732,4
4985_2334,4985,2334,3
5086_1278,5086,1278,5
4568_477,4568,477,3
5686_1885,5686,1885,2
3770_1564,3770,1564,4
5463_1533,5463,1533,4
3365_2431,3365,2431,5
3599_1552,3599,1552,3
3726_3107,3726,3107,4
3569_1259,3569,1259,5
5550_1263,5550,1263,5
5583_2406,5583,2406,5
3705_1124,3705,1124,4
3006_1,3006,1,5
3842_1198,3842,1198,4
4640_2322,4640,2322,1
3328_708,3328,708,4
4801_788,4801,788,5
5886_3476,5886,3476,4
4401_2916,4401,2916,3
4054_3024,4054,3024,1
4844_1210,4844,1210,4
4064_2988,4064,2988,4
5222_1240,5222,1240,4
4626_3253,4626,3253,4
5916_1266,5916,1266,3
4363_832,4363,832,5
4948_1223,4948,1223,4
3653_1358,3653,1358,5
4932_892,4932,892,5
2824_3006,2824,3006,4
4644_1238,4644,1238,5
5841_592,5841,592,3
4285_1367,4285,1367,3
4950_2908,4950,2908,4
4167_1037,4167,1037,1
4676_1042,4676,1042,5
5410_3733,5410,3733,4
4009_12,4009,12,1
3712_2012,3712,2012,4
5312_509,5312,509,3
5888_1556,5888,1556,1
4238_10,4238,10,3
2864_3157,2864,3157,3
5504_3036,5504,3036,4
3974_2028,3974,2028,5
5161_3168,5161,3168,5
5220_1673,5220,1673,4
5840_3549,5840,3549,5
5927_261,5927,261,2
5367_592,5367,592,4
3589_1806,3589,1806,1
4116_2396,4116,2396,4
5036_2841,5036,2841,4
5046_1100,5046,1100,4
3865_1760,3865,1760,1
4531_1263,4531,1263,2
3829_3007,3829,3007,4
4169_2947,4169,2947,4
3162_2617,3162,2617,1
4541_2384,4541,2384,1
3873_1321,3873,1321,3
5436_2922,5436,2922,5
3162_2353,3162,2353,4
4808_2687,4808,2687,5
5833_2757,5833,2757,4
3033_356,3033,356,5
5466_1215,5466,1215,4
4112_2781,4112,2781,4
2895_2692,2895,2692,4
3021_3100,3021,3100,2
4064_3516,4064,3516,4
3319_3347,3319,3347,4
2829_3415,2829,3415,5
4448_788,4448,788,3
3762_1620,3762,1620,2
4196_2764,4196,2764,3
3924_50,3924,50,5
3910_1265,3910,1265,4
5517_111,5517,111,4
4460_886,4460,886,3
5738_1981,5738,1981,1
3020_910,3020,910,4
3599_737,3599,737,3
5568_2517,5568,2517,3
3215_2881,3215,2881,3
4868_1617,4868,1617,5
5592_2407,5592,2407,4
5081_3148,5081,3148,4
4897_2748,4897,2748,2
4028_482,4028,482,5
3313_1291,3313,1291,4
4326_627,4326,627,1
5412_2879,5412,2879,4
4816_1660,4816,1660,5
3163_1931,3163,1931,4
4518_3034,4518,3034,5
3940_1213,3940,1213,5
4579_944,4579,944,4
5511_3099,5511,3099,5
5426_1513,5426,1513,2
4387_2078,4387,2078,4
3031_3692,3031,3692,2
5871_1258,5871,1258,4
5854_426,5854,426,5
5880_910,5880,910,4
4728_2683,4728,2683,5
3269_3816,3269,3816,4
4064_3668,4064,3668,4
4779_2019,4779,2019,4
3662_2662,3662,2662,5
5480_1639,5480,1639,3
4494_541,4494,541,5
3204_1080,3204,1080,5
4658_1479,4658,1479,1
2793_947,2793,947,4
4277_229,4277,229,4
4364_1130,4364,1130,4
4277_940,4277,940,5
3618_2395,3618,2395,4
5349_1230,5349,1230,5
3089_3489,3089,3489,5
3189_1863,3189,1863,3
5281_3871,5281,3871,4
4387_1012,4387,1012,5
4448_168,4448,168,4
5048_3362,5048,3362,5
3282_260,3282,260,3
4460_2249,4460,2249,3
5553_2616,5553,2616,3
3290_541,3290,541,5
5390_849,5390,849,4
5699_353,5699,353,1
3476_3508,3476,3508,5
5080_2000,5080,2000,4
5954_3103,5954,3103,1
3430_3155,3430,3155,3
3311_3740,3311,3740,4
3484_3653,3484,3653,5
5273_2303,5273,2303,4
3108_1249,3108,1249,4
5347_3555,5347,3555,3
3559_1717,3559,1717,3
2865_2114,2865,2114,4
2798_1276,2798,1276,5
4033_1394,4033,1394,5
5664_2450,5664,2450,3
3283_3701,3283,3701,3
4342_2455,4342,2455,4
4335_1784,4335,1784,4
3860_3114,3860,3114,4
4785_3615,4785,3615,3
2840_640,2840,640,2
5562_3363,5562,3363,3
4381_3019,4381,3019,4
3796_971,3796,971,4
3999_1009,3999,1009,3
2913_1082,2913,1082,4
4523_1907,4523,1907,1
5688_1022,5688,1022,3
3641_3441,3641,3441,3
5738_1090,5738,1090,5
3017_3528,3017,3528,3
3121_2858,3121,2858,5
5016_222,5016,222,4
4091_434,4091,434,2
5627_908,5627,908,4
5601_364,5601,364,2
4493_951,4493,951,5
5545_1321,5545,1321,5
3705_2247,3705,2247,4
3671_2000,3671,2000,4
4335_1376,4335,1376,4
3422_474,3422,474,2
5387_1653,5387,1653,4
4508_431,4508,431,3
5670_1994,5670,1994,5
4580_1213,4580,1213,3
4959_968,4959,968,4
3144_3743,3144,3743,2
4217_1407,4217,1407,4
5307_2571,5307,2571,5
3029_1220,3029,1220,5
4318_1170,4318,1170,3
3481_1073,3481,1073,4
2820_380,2820,380,2
5982_3552,5982,3552,5
4509_541,4509,541,5
2896_1073,2896,1073,4
4285_1912,4285,1912,4
3816_3723,3816,3723,5
5317_1187,5317,1187,5
4472_798,4472,798,4
4139_2106,4139,2106,3
4675_1288,4675,1288,5
3506_457,3506,457,3
3265_2002,3265,2002,2
3491_105,3491,105,3
5759_1197,5759,1197,5
5452_592,5452,592,3
5483_1580,5483,1580,4
2824_1183,2824,1183,4
5956_998,5956,998,4
5856_1387,5856,1387,2
5575_1223,5575,1223,4
4490_610,4490,610,2
5674_986,5674,986,5
3895_2396,3895,2396,5
4083_1129,4083,1129,2
4675_2354,4675,2354,2
4635_1387,4635,1387,4
4277_2336,4277,2336,5
4461_247,4461,247,4
5718_3105,5718,3105,3
3557_63,3557,63,4
3768_1194,3768,1194,4
5256_1079,5256,1079,4
3724_2990,3724,2990,4
4921_1,4921,1,5
5282_3081,5282,3081,4
4243_1626,4243,1626,4
3292_3044,3292,3044,4
5627_1275,5627,1275,4
3142_2762,3142,2762,4
5831_3448,5831,3448,4
5634_480,5634,480,4
2803_3471,2803,3471,5
5050_2858,5050,2858,5
3946_2990,3946,2990,4
3032_539,3032,539,5
5786_2028,5786,2028,4
3301_2610,3301,2610,4
5855_2013,5855,2013,3
6016_3783,6016,3783,4
4675_3745,4675,3745,3
3592_508,3592,508,4
2826_1201,2826,1201,3
3729_805,3729,805,5
3154_3785,3154,3785,3
4094_2295,4094,2295,3
3412_2713,3412,2713,3
4036_1911,4036,1911,3
4354_3654,4354,3654,5
3892_52,3892,52,3
4486_2023,4486,2023,1
5576_1907,5576,1907,5
4387_914,4387,914,5
5494_1304,5494,1304,5
4408_3576,4408,3576,3
5981_952,5981,952,4
3263_2054,3263,2054,3
3812_2094,3812,2094,4
4605_431,4605,431,4
3285_2463,3285,2463,3
3265_2815,3265,2815,1
3395_1127,3395,1127,3
4909_3070,4909,3070,4
5778_480,5778,480,5
2986_2842,2986,2842,4
3697_1967,3697,1967,3
3940_537,3940,537,3
3320_455,3320,455,2
5561_783,5561,783,2
5480_3039,5480,3039,4
4312_1214,4312,1214,5
4975_1721,4975,1721,4
3313_2021,3313,2021,4
4140_3809,4140,3809,2
4466_1295,4466,1295,4
3308_3108,3308,3108,5
5854_548,5854,548,3
5345_2289,5345,2289,5
5607_2384,5607,2384,4
3849_2797,3849,2797,3
5105_3584,5105,3584,3
5752_350,5752,350,4
